Solution 1:
Total Switches: 1214
Boundary Edges (1789):
  ngx_write_chain_to_file:302 -> ngx_write_file:195, Weight: 0, Domains: 0 -> 1
  ngx_http_userid_create_conf:646 -> ngx_pcalloc:300, Weight: 13, Domains: 0 -> 1
  ngx_http_userid_add_variables:630 -> ngx_http_get_variable_index:532, Weight: 1, Domains: 0 -> 1
  ngx_http_userid_add_variables:622 -> ngx_http_add_variable:398, Weight: 1, Domains: 0 -> 1
  ngx_http_userid_add_variables:615 -> ngx_http_add_variable:398, Weight: 1, Domains: 0 -> 1
  ngx_http_userid_add_variables:608 -> ngx_http_add_variable:398, Weight: 1, Domains: 0 -> 1
  ngx_http_upstream_zone_copy_peers:201 -> ngx_slab_alloc:171, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_zone_copy_peer:322 -> ngx_slab_free_locked:463, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_zone_copy_peer:318 -> ngx_slab_free_locked:463, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_zone_copy_peer:308 -> ngx_slab_free_locked:463, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_zone:80 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_upgrade:3275 -> ngx_http_send_special:3370, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_upgrade:3247 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_test_next:2442 -> ngx_http_empty_gif_handler:115, Weight: 0, Domains: 0 -> 1
  ngx_proxy_protocol_v2_read:243 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_store:4086 -> ngx_http_script_run:491, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_store:4086 -> ngx_http_map_uri_to_path:1785, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_store:4075 -> ngx_parse_http_time:17, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_store:4043 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_set_local:6198 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_set_local:6188 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_set_local:6180 -> ngx_http_complex_value:61, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_server:5937 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_server:5816 -> ngx_parse_time:114, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_response:3173 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_response:3124 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_response:2951 -> ngx_http_send_special:3370, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_response:2951 -> ngx_http_memcached_filter:469, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_response:2951 -> ngx_tcp_nodelay:1414, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_response:2901 -> ngx_http_send_header:1740, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_request_handler:2242 -> ngx_handle_write_event:334, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_rewrite_set_cookie:5142 -> ngx_list_push:33, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_zone_copy_peers:194 -> ngx_slab_alloc:171, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_response_time_variable:5417 -> ngx_sprintf:123, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_response_length_variable:5494 -> ngx_sprintf:123, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_resolve_handler:1196 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_random:462 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_upgraded:3486 -> ngx_handle_read_event:266, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_upgraded:3479 -> ngx_handle_write_event:334, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_send_request:2074 -> ngx_handle_write_event:334, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_upgraded:3467 -> ngx_handle_read_event:266, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_upgraded:3349 -> ngx_connection_error:1457, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_upgraded:3342 -> ngx_connection_error:1457, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_trailers:2862 -> ngx_hash_find:15, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_trailers:2862 -> ngx_list_push:33, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_request:3953 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_log_set_log:671 -> ngx_log_insert:682, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_upstream:3540 -> ngx_connection_error:1457, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_request:3661 -> ngx_handle_read_event:266, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_request:3645 -> ngx_handle_write_event:334, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_request:3570 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_request:3570 -> ngx_http_output_filter:1762, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_request:3570 -> ngx_chain_update_chains:188, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_request:3570 -> ngx_http_memcached_filter:469, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_non_buffered_downstream:3516 -> ngx_connection_error:1457, Weight: 0, Domains: 0 -> 1
  ngx_resolver_process_srv:2589 -> ngx_resolver_free:4131, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_last_modified:4495 -> ngx_parse_http_time:17, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_headers:2777 -> ngx_hash_find:15, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_headers:2716 -> ngx_hash_find:15, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_headers:2716 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_headers:2716 -> ngx_http_named_location:2454, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_headers:2716 -> ngx_http_internal_redirect:2400, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_header:2300 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_header:2295 -> ngx_http_upstream_test_connect:2656, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_downstream:3847 -> ngx_connection_error:1457, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_downstream:3847 -> ngx_handle_write_event:334, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_response_length_variable:5484 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_connection:4855 -> ngx_strlcasestrn:739, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_cache_control:4555 -> ngx_array_push:50, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_param_set_slot:6230 -> ngx_array_push:50, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_param_set_slot:6223 -> ngx_array_create:15, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_output_filter:3817 -> ngx_http_output_filter:1762, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_next:4208 -> ngx_http_empty_gif_handler:115, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_next:4146 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_least_conn:298 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_keepalive_create_conf:501 -> ngx_pcalloc:300, Weight: 5, Domains: 0 -> 1
  ngx_http_upstream_keepalive_close:468 -> ngx_destroy_pool:49, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_keepalive:541 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_ip_hash:263 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_zone:153 -> ngx_slab_alloc:171, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_round_robin_peer:271 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_round_robin:203 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_round_robin:179 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:772 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:676 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:676 -> ngx_strncasecmp:615, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:667 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:645 -> ngx_array_create:15, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:645 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:645 -> ngx_array_push:50, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:621 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_request:621 -> ngx_http_empty_gif_handler:115, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_main_conf:6452 -> ngx_hash_init:254, Weight: 1, Domains: 0 -> 1
  ngx_http_upstream_init_keepalive:165 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_resolver_process_a:1964 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_resolver_process_a:1964 -> ngx_resolver_free:4131, Weight: 0, Domains: 0 -> 1
  ngx_log_set_log:562 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_ip_hash_peer:106 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_hash_peer:145 -> ngx_http_complex_value:61, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_chash:314 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_resolver_process_a:2362 -> ngx_resolver_free:4131, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init:529 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init:529 -> ngx_epoll_del_event:645, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_hash_create_conf:627 -> ngx_palloc:126, Weight: 5, Domains: 0 -> 1
  ngx_http_upstream_hash:673 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_hash:661 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_strcasestrn:712 -> ngx_strncasecmp:615, Weight: 0, Domains: 0 -> 1
  ngx_ssl_new_session:3030 -> ngx_slab_alloc_locked:186, Weight: 0, Domains: 0 -> 1
  ngx_ssl_get_raw_certificate:4169 -> ngx_ssl_error:2704, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_get_keepalive_peer:251 -> ngx_memn2cmp:824, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_hash_peer:130 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_get_hash_peer:191 -> ngx_sprintf:123, Weight: 0, Domains: 0 -> 1
  ngx_proxy_protocol_v2_read:235 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_free_round_robin_peer:615 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_free_keepalive_peer:340 -> ngx_handle_read_event:266, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_round_robin_peer:252 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_finalize_request:4443 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_finalize_request:4429 -> ngx_http_send_special:3370, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_finalize_request:4429 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_finalize_request:4294 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_create_round_robin_peer:337 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_create_round_robin_peer:337 -> ngx_sock_ntop:184, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_create_round_robin_peer:337 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_create_round_robin_peer:327 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_create_round_robin_peer:313 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_create_main_conf:6383 -> ngx_pcalloc:300, Weight: 1, Domains: 0 -> 1
  ngx_http_upstream_create:487 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_copy_multi_header_lines:4961 -> ngx_array_push:50, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_copy_multi_header_lines:4954 -> ngx_list_push:33, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_copy_last_modified:5030 -> ngx_list_push:33, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_copy_content_type:4982 -> ngx_strncasecmp:615, Weight: 0, Domains: 0 -> 1
  ngx_linux_sendfile:282 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_connect:1598 -> ngx_alloc_chain_link:50, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_connect:1566 -> ngx_create_pool:21, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_connect:1534 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_check_broken_connection:1486 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_check_broken_connection:1477 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_check_broken_connection:1448 -> ngx_epoll_del_event:645, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_check_broken_connection:1320 -> ngx_epoll_del_event:645, Weight: 0, Domains: 0 -> 1
  ngx_resolver_srv_names_handler:3009 -> ngx_resolver_free:4131, Weight: 0, Domains: 0 -> 1
  ngx_http_userid_domain:720 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_add:6029 -> ngx_array_push:50, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_add:6029 -> ngx_array_create:15, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_add:5971 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_add:5971 -> ngx_strncasecmp:615, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_add:5971 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_add:5955 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream:5780 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream:5772 -> ngx_conf_parse:160, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream:5759 -> ngx_array_create:15, Weight: 0, Domains: 0 -> 1
  ngx_resolver_process_ptr:3111 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_resolver_process_ptr:3111 -> ngx_strcasecmp:589, Weight: 0, Domains: 0 -> 1
  ngx_http_variable_server_port:1409 -> ngx_inet_get_port:1445, Weight: 0, Domains: 0 -> 1
  ngx_http_types_slot:1944 -> ngx_hash_strlow:642, Weight: 0, Domains: 0 -> 1
  ngx_http_types_slot:1944 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_types_slot:1944 -> ngx_array_push:50, Weight: 0, Domains: 0 -> 1
  ngx_http_try_files_init:392 -> ngx_http_try_files_init:394, Weight: 1, Domains: 0 -> 1
  ngx_http_upstream_finalize_request:4422 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_try_files_create_loc_conf:373 -> ngx_pcalloc:300, Weight: 13, Domains: 0 -> 1
  ngx_http_try_files:314 -> ngx_http_script_compile:335, Weight: 0, Domains: 0 -> 1
  ngx_http_trailers_filter:320 -> ngx_http_charset_body_filter:549, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_init_chash:321 -> ngx_strncasecmp:615, Weight: 0, Domains: 0 -> 1
  ngx_http_trailers_filter:273 -> ngx_http_charset_body_filter:549, Weight: 0, Domains: 0 -> 1
  ngx_http_trailers_filter:259 -> ngx_http_charset_body_filter:549, Weight: 0, Domains: 0 -> 1
  ngx_http_test_reading:2886 -> ngx_http_finalize_request:2314, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_status_variable:5341 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_conf_set_sec_slot:1307 -> ngx_parse_time:114, Weight: 2, Domains: 0 -> 1
  ngx_http_geo_include:1351 -> ngx_sprintf:123, Weight: 0, Domains: 0 -> 1
  ngx_http_geo_cidr_value:1324 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_ssl_new_session:3028 -> ngx_slab_alloc_locked:186, Weight: 2, Domains: 0 -> 1
  ngx_http_geo_block:560 -> ngx_destroy_pool:49, Weight: 0, Domains: 0 -> 1
  ngx_http_geo_block:559 -> ngx_destroy_pool:49, Weight: 0, Domains: 0 -> 1
  ngx_http_geo_block:441 -> ngx_destroy_pool:49, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_bind_set_slot:6093 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_geo_cidr_add:1147 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_uwsgi_create_request:1107 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_uwsgi_create_request:1107 -> ngx_alloc_chain_link:50, Weight: 0, Domains: 0 -> 1
  ngx_http_proxy_add_variables:2742 -> ngx_http_add_variable:398, Weight: 5, Domains: 0 -> 1
  ngx_http_geo:615 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_process_upgraded:3453 -> ngx_handle_write_event:334, Weight: 0, Domains: 0 -> 1
  ngx_http_find_virtual_server:2143 -> ngx_hash_key:612, Weight: 0, Domains: 0 -> 1
  ngx_master_process_cycle:131 -> ngx_start_worker_processes:348, Weight: 1, Domains: 0 -> 1
  ngx_http_map_block:333 -> ngx_hash_wildcard_init:468, Weight: 0, Domains: 0 -> 1
  ngx_http_map_block:333 -> ngx_destroy_pool:49, Weight: 0, Domains: 0 -> 1
  ngx_http_init_connection:306 -> ngx_http_close_connection:3579, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_update_variant:1331 -> ngx_shmtx_lock:72, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_update_header:1495 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_update_header:1473 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_ssl_remove_session:3332 -> ngx_shmtx_unlock:139, Weight: 0, Domains: 0 -> 1
  ngx_http_ssi_echo:2262 -> ngx_hash_strlow:642, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_update:1410 -> ngx_shmtx_lock:72, Weight: 0, Domains: 0 -> 1
  ngx_ssl_create_connection:1281 -> ngx_ssl_error:2704, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_create:207 -> ngx_pool_cleanup_add:314, Weight: 0, Domains: 0 -> 1
  ngx_linux_sendfile:261 -> ngx_connection_error:1457, Weight: 0, Domains: 0 -> 1
  ngx_http_userid_set_variable:270 -> ngx_http_userid_get_uid:292, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_read:585 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_read:578 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_add:2201 -> ngx_shmtx_lock:72, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_open:385 -> ngx_create_temp_buf:15, Weight: 0, Domains: 0 -> 1
  ngx_http_postpone_filter_add:159 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_ssi_include:2187 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_ssl_set_session:1341 -> ngx_ssl_error:2704, Weight: 0, Domains: 0 -> 1
  ngx_http_request_handler:2232 -> ngx_http_terminate_request:2518, Weight: 0, Domains: 0 -> 1
  ngx_close_file_mapping:659 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_set_slot:2357 -> ngx_conf_log_error:995, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_set_slot:2357 -> ngx_parse_time:114, Weight: 0, Domains: 0 -> 1
  ngx_http_chunked_body_filter:219 -> ngx_http_charset_body_filter:549, Weight: 0, Domains: 0 -> 1
  ngx_http_header_filter:170 -> ngx_http_header_filter:172, Weight: 1, Domains: 0 -> 1
  ngx_http_file_cache_update:1426 -> ngx_shmtx_unlock:139, Weight: 0, Domains: 0 -> 1
  ngx_http_request_body_save_filter:1143 -> ngx_chain_get_free_buf:159, Weight: 0, Domains: 0 -> 1
  ngx_event_init_conf:418 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_file_cache_expire:1822 -> ngx_shmtx_lock:72, Weight: 0, Domains: 0 -> 1
  ngx_http_memcached_pass:714 -> ngx_http_get_variable_index:532, Weight: 0, Domains: 0 -> 1
  ngx_http_ssi_stub_output:2215 -> ngx_http_send_header:1740, Weight: 0, Domains: 0 -> 1
  ngx_http_add_multi_header_lines:583 -> ngx_list_push:33, Weight: 0, Domains: 0 -> 1
  ngx_http_variables_add_core_vars:2594 -> ngx_http_add_variable:398, Weight: 69, Domains: 0 -> 1
  ngx_epoll_init:353 -> ngx_alloc:20, Weight: 1, Domains: 0 -> 1
  ngx_http_headers_add:805 -> ngx_array_create:15, Weight: 1, Domains: 0 -> 1
  ngx_http_upstream_create_round_robin_peer:390 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_log_set_format:1576 -> ngx_http_log_compile_format:1584, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_record:2528 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_header:1650 -> ngx_array_create:15, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_header:1650 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_header:1650 -> ngx_hash_find:15, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_header:1650 -> ngx_strlow:23, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_header:1650 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_header:1650 -> ngx_list_push:33, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_process_header:1650 -> ngx_array_push:50, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_pass:3514 -> ngx_http_script_compile:335, Weight: 0, Domains: 0 -> 1
  ngx_event_pipe:60 -> ngx_handle_read_event:266, Weight: 0, Domains: 0 -> 1
  ngx_http_geo_block:564 -> ngx_destroy_pool:49, Weight: 0, Domains: 0 -> 1
  ngx_http_log_set_log:1268 -> ngx_array_create:15, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_handler:741 -> ngx_http_read_client_request_body:33, Weight: 0, Domains: 0 -> 1
  ngx_tcp_connect:4628 -> ngx_epoll_del_event:645, Weight: 0, Domains: 0 -> 1
  ngx_conf_set_path_slot:376 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_eval:779 -> ngx_pcalloc:300, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_eval:768 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_eval:759 -> ngx_http_script_run:491, Weight: 0, Domains: 0 -> 1
  ngx_ssl_get_issuer_dn_legacy:4450 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_zone_copy_peer:314 -> ngx_slab_free_locked:463, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_create_request:991 -> ngx_alloc_chain_link:50, Weight: 0, Domains: 0 -> 1
  ngx_http_range_multipart_body:890 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_create_request:965 -> ngx_log_error_core:110, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_create_request:888 -> ngx_pnalloc:139, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_create_request:888 -> ngx_hash_find:15, Weight: 0, Domains: 0 -> 1
  ngx_http_fastcgi_create_request:888 -> ngx_palloc:126, Weight: 0, Domains: 0 -> 1
  ngx_http_upstream_update_random:134 -> ngx_alloc:20, Weight: 0, Domains: 0 -> 1
